#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260803    17:06:38       0     98     64      -      0      0      0      0      0      0   9501   2505     37      0  11126      9      0      -      -      0      3      1 
 20260803    17:06:38       1    149     72      -    100     46      0      0      0      0   9501   1005     38      0   5293      7      0      -      -      0      3      1 
 20260803    17:07:08       0    208     68      -      0      0      0      0      0      0   9501   2505     40      0  11126      9      0      -      -      0      0      0 
 20260803    17:07:08       1    216     72      -      0      0      0      0      0      0   9501   2505     40      0   5293      7      0      -      -      0      0      0 
 20260803    17:07:38       0     80     70      -      0      0      0      0      0      0   9501   2505     39      0  11126      9      0      -      -      0      3      1 
 20260803    17:07:38       1     99     74      -      0      0      0      0      0      0   9501   2505     40      0   5293      7      0      -      -      0      3      1 
 20260803    17:08:08       0    160     78      -    100     46      0      0      0      0   9501    930     40      0  11126      9      0      -      -      0    150   5724 
 20260803    17:08:08       1    158     82      -    100     43      0      0      0      0   9501    945     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:08:38       0     92     72      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      3      1 
 20260803    17:08:38       1     38     70      -      0      0      0      0      0      0    405    210      8      0   5293      7      0      -      -      0      0      0 
 20260803    17:09:08       0     99     71      -      0      0      0      0      0      0   9501   2505     33      0  11414      9      0      -      -      0      3      1 
 20260803    17:09:08       1    169     79      -    100     46      0      0      0      0   9501   1005     23      0   5293      7      0      -      -      0      3      1 
 20260803    17:09:38       0    113     72      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      3      1 
 20260803    17:09:38       1    124     81      -    100     45      0      0      0      0   9501    900     39      0   5293      7      0      -      -      0      3      1 
 20260803    17:10:09       0    117     78      -    100     49      0      0      0      0   9501    915     40      0  11414      9      0      -      -      0      4      1 
 20260803    17:10:09       1    102     82      -     85     44      0      0      0      0   9501    885     40      0   5293      7      0      -      -      0      3      1 
 20260803    17:10:39       0     98     78      -     79     41      0      0      0      0   9501    975     39      0  11414      9      0      -      -      0      3      1 
 20260803    17:10:39       1    105     78      -     83     44      0      0      0      0   9501   1260     41      0   5293      7      0      -      -      0      3      1 
 20260803    17:11:09       0    229     75      -     12      2      0      0      0      0   9501   2505     42      0  11414      9      0      -      -      0      0      0 
 20260803    17:11:09       1     82     76      -      0      0      0      0      0      0   9501   2505     32      0   5293      7      0      -      -      0      0      0 
 20260803    17:11:39       0     84     72      -      0      0      0      0      0      0   9501   2505     34      0  11414      9      0      -      -      0      0      0 
 20260803    17:11:39       1    118     71      -    100      0      0      0      0      0   9501   2730      0      0   5293      7      0      -      -      0     65     18 
 20260803    17:12:09       0    104     72      -      0      0      0      0      0      0   9501   2505     37      0  11414      9      0      -      -      0      4      1 
 20260803    17:12:09       1    153     79      -    100     44      0      0      0      0   9501    915     38      0   5293      7      0      -      -      0      3      1 
 20260803    17:12:39       0    226     77      -    100     41      0      0      0      0   9501   2325     42      0  11414      9      0      -      -      0      0      0 
 20260803    17:12:39       1    225     82      -    100     45      0      0      0      0   9501    945     42      0   5293      7      0      -      -      0      0      0 
 20260803    17:13:09       0    230     74      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:13:09       1    236     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:13:39       0    222     74      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:13:39       1    244     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:14:09       0    149     79      -    100     46      0      0      0      0   9501    930     40      0  11414      9      0      -      -      0      3      1 
 20260803    17:14:09       1     41     72      -      0      0      0      0      0      0    405    210     14      0   5293      7      0      -      -      0      0      0 
 20260803    17:14:39       0    118     72      -      0      0      0      0      0      0   9501   2505     33      0  11414      9      0      -      -      0      3      1 
 20260803    17:14:39       1    116     78      -    100     48      0      0      0      0   9501    915     15      0   5293      7      0      -      -      0      4      1 
 20260803    17:15:09       0    109     78      -     98     55      0      0      0      0   9501    930     40      0  11414      9      0      -      -      0      3      1 
 20260803    17:15:09       1    206     81      -    100     45      0      0      0      0   9501    885     42      0   5293      7      0      -      -      0     17     66 
 20260803    17:15:40       0    227     77      -    100     39      0      0      0      0   9501   2100     42      0  11414      9      0      -      -      0      0      0 
 20260803    17:15:40       1    227     83      -    100     43      0      0      0      0   9501    885     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:16:10       0    230     74      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:16:10       1    235     80      -     11      3      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:16:40       0     86     73      -      0      0      0      0      0      0   9501   1335     39      0  11414      9      0      -      -      0      3      1 
 20260803    17:16:40       1     85     77      -      0      0      0      0      0      0   9501   2505     38      0   5293      7      0      -      -      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260803    17:17:10       0    150     73      -     19      1      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    17:17:10       1     64     71      -    100      0      0      0      0      0   9501   2730      0      0   5293      7      0      -      -      0     64     18 
 20260803    17:17:40       0    113     72      -      0      0      0      0      0      0   9501   2505     32      0  11414      9      0      -      -      0      4      1 
 20260803    17:17:40       1    124     79      -    100     46      0      0      0      0   9501    915     33      0   5293      7      0      -      -      0      3      1 
 20260803    17:18:10       0    145     78      -    100     45      0      0      0      0   9501    900     41      0  11414      9      0      -      -      0      0      0 
 20260803    17:18:10       1    222     82      -    100     44      0      0      0      0   9501    975     42      0   5293      7      0      -      -      0      0      0 
 20260803    17:18:40       0    237     74      -      0      0      0      0      0      0   9501   2505     42      0  11414      9      0      -      -      0      0      0 
 20260803    17:18:40       1    235     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:19:10       0    204     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:19:10       1    235     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:19:40       0    202     80      -    100     45      0      0      0      0   9501    900     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:19:40       1     81     74      -      0      0      0      0      0      0   9501   2505     19      0   5293      7      0      -      -      0      0      0 
 20260803    17:20:10       0    106     72      -      0      0      0      0      0      0   9501   2505     32      0  11414      9      0      -      -      0      3      1 
 20260803    17:20:10       1    109     72      -      0      0      0      0      0      0   9501   2505      9      0   5293      7      0      -      -      0      3      2 
 20260803    17:20:40       0    123     78      -    100     47      0      0      0      0   9501    900     40      0  11414      9      0      -      -      0      9      3 
 20260803    17:20:40       1    223     81      -    100     45      0      0      0      0   9501    915     42      0   5293      7      0      -      -      0   3324   1983 
 20260803    17:21:11       0    230     74      -      0      0      0      0      0      0   9501   2505     42      0  11414      9      0      -      -      0      0      0 
 20260803    17:21:11       1    235     80      -     41      4      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:21:41       0    232     74      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:21:41       1    237     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:22:11       0    200     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      6      1 
 20260803    17:22:11       1    230     79      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      5      1 
 20260803    17:22:41       0    213     79      -    100     46      0      0      0      0   9501    915     41      0  11414      9      0      -      -      0      0      0 
 20260803    17:22:41       1     39     70      -      0      0      0      0      0      0    405    210      1      0   5293      7      0      -      -      0      0      0 
 20260803    17:23:11       0    198     72      -      0      0      0      0      0      0   9501   2505     31      0  11414      9      0      -      -      0      0      0 
 20260803    17:23:11       1    219     75      -      0      0      0      0      0      0   9501   2730     27      0   5293      7      0      -      -      0      0      0 
 20260803    17:23:41       0    217     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:23:41       1    178     77      -      0      0      0      0      0      0   9501   2505     40      0   5293      7      0      -      -      0      0      0 
 20260803    17:24:11       0    128     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:24:11       1    134     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:24:41       0    105     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      4      1 
 20260803    17:24:41       1    111     78      -      0      0      0      0      0      0   9501   2505     42      0   5293      7      0      -      -      0      3      1 
 20260803    17:25:11       0    229     74      -      0      0      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    17:25:11       1     83     75      -      0      0      0      0      0      0   9501   2505     27      0   5293      7      0      -      -      0      0      0 
 20260803    17:25:41       0     98     71      -      0      0      0      0      0      0   9501   2505     31      0  11414      9      0      -      -      0      3      1 
 20260803    17:25:41       1    109     72      -      0      0      0      0      0      0   9501   2730      2      0   5293      7      0      -      -      0      4      1 
 20260803    17:26:11       0    140     72      -      0      0      0      0      0      0   9501   2505     39      0  11414      9      0      -      -      0      3      1 
 20260803    17:26:11       1    120     80      -    100     46      0      0      0      0   9501    915     40      0   5293      7      0      -      -      0      4      1 
 20260803    17:26:42       0    131     72      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      3      1 
 20260803    17:26:42       1    124     82      -    100     56      0      0      0      0   9501    870     40      0   5293      7      0      -      -      0      3      1 
 20260803    17:27:12       0    108     78      -    100     56      0      0      0      0   9501    930     40      0  11414      9      0      -      -      0      3      1 
 20260803    17:27:12       1     92     83      -     71     33      0      0      0      0   9501    915     41      0   5293      7      0      -      -      0      4      1 
 20260803    17:27:42       0     85     73      -     40      1      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      3      1 
 20260803    17:27:42       1     86     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      3      1 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260803    17:28:12       0    244     74      -      0      0      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    17:28:12       1     41     72      -      0      0      0      0      0      0    405    210     12      0   5293      7      0      -      -      0      0      0 
 20260803    17:28:42       0    195     78      -    100     46      0      0      0      0   9501    915     30      0  11414      9      0      -      -      0      0      0 
 20260803    17:28:42       1    193     78      -    100     46      0      0      0      0   9501    885     16      0   5293      7      0      -      -      0      0      0 
 20260803    17:29:12       0    229     74      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:29:12       1    184     75      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:29:42       0    230     73      -      0      0      0      0      0      0   9501   2505     39      0  11414      9      0      -      -      0      0      0 
 20260803    17:29:42       1    145     77      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:30:12       0    109     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0   8587    268 
 20260803    17:30:12       1    119     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      4      1 
 20260803    17:30:42       0    229     76      -     93     34      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    17:30:42       1     85     77      -      0      0      0      0      0      0   9501   2505     38      0   5293      7      0      -      -      0      0      0 
 20260803    17:31:12       0     84     72      -      0      0      0      0      0      0   9501   2505     39      0  11414      9      0      -      -      0      0      0 
 20260803    17:31:12       1    119     72      -    100      0      0      0      0      0   9501   2730      0      0   5293      7      0      -      -      0     65     18 
 20260803    17:31:42       0     92     72      -     40     19      0      0      0      0   9501   1365     32      0  11414      9      0      -      -      0      3      1 
 20260803    17:31:42       1     92     74      -      0      0      0      0      0      0   9501   2655     32      0   5293      7      0      -      -      0      3      1 
 20260803    17:32:12       0     98     72      -     80     42      0      0      0      0   9501   1095     39      0  11414      9      0      -      -      0      3      1 
 20260803    17:32:12       1    181     83      -    100     45      0      0      0      0   9501    870     42      0   5293      7      0      -      -      0      3      1 
 20260803    17:32:43       0    228     79      -     98     35      0      0      0      0   9501   1875     42      0  11414      9      0      -      -      0      0      0 
 20260803    17:32:43       1    211     83      -    100     43      0      0      0      0   9501    885     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:33:13       0    230     74      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:33:13       1    237     80      -     98     25      0      0      0      0   9501   2505     42      0   5293      7      0      -      -      0      0      0 
 20260803    17:33:43       0    121     79      -    100     48      0      0      0      0   9501    885     39      0  11414      9      0      -      -      0      3      1 
 20260803    17:33:43       1     82     75      -      0      0      0      0      0      0   9501   2505     20      0   5293      7      0      -      -      0      0      0 
 20260803    17:34:13       0    240     72      -      0      0      0      0      0      0   9501   2505     33      0  11414      9      0      -      -      0      0      0 
 20260803    17:34:13       1    240     73      -      0      0      0      0      0      0   9501   2730      9      0   5293      7      0      -      -      0      0      0 
 20260803    17:34:43       0    229     73      -      0      0      0      0      0      0   9501   2505     39      0  11414      9      0      -      -      0      0      0 
 20260803    17:34:43       1    232     77      -     11      3      0      0      0      0   9501   2505     40      0   5293      7      0      -      -      0      0      0 
 20260803    17:35:13       0    233     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:35:13       1    144     77      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:35:43       0    109     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0    811 
 20260803    17:35:43       1    119     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      4      1 
 20260803    17:36:13       0     93     73      -     72     35      0      0      0      0   9501   1350     40      0  11414      9      0      -      -      0      3      1 
 20260803    17:36:13       1     86     78      -      0      0      0      0      0      0   9501   2505     42      0   5293      7      0      -      -      0      3      1 
 20260803    17:36:43       0    178     73      -      0      0      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    17:36:43       1     39     70      -      0      0      0      0      0      0    405    210      4      0   5293      7      0      -      -      0      0      0 
 20260803    17:37:13       0    104     72      -      0      0      0      0      0      0   9501   2505     31      0  11414      9      0      -      -      0      4      1 
 20260803    17:37:13       1    120     73      -      0      0      0      0      0      0   9501   2505     25      0   5293      7      0      -      -      0      3      1 
 20260803    17:37:43       0    116     78      -    100     49      0      0      0      0   9501    915     40      0  11414      9      0      -      -      0      3      1 
 20260803    17:37:43       1    195     82      -    100     46      0      0      0      0   9501    885     42      0   5293      7      0      -      -      0      3      2 
 20260803    17:38:14       0    177     79      -    100     46      0      0      0      0   9501    960     41      0  11414      9      0      -      -      0      0      0 
 20260803    17:38:14       1    251     79      -      0      0      0      0      0      0   9501   2505     42      0   5293      7      0      -      -      0      0      0 
 20260803    17:38:44       0    231     73      -      0      0      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    17:38:44       1    238     79      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260803    17:39:14       0    155     79      -    100     46      0      0      0      0   9501    930     40      0  11414      9      0      -      -      0      3      1 
 20260803    17:39:14       1     82     76      -      0      0      0      0      0      0   9501   2505     27      0   5293      7      0      -      -      0      0      0 
 20260803    17:39:44       0    208     72      -      0      0      0      0      0      0   9501   2505     32      0  11414      9      0      -      -      0      0      0 
 20260803    17:39:44       1    199     71      -      0      0      0      0      0      0   9501   2505      2      0   5293      7      0      -      -      0      0      0 
 20260803    17:40:14       0    243     73      -      0      0      0      0      0      0   9501   2505     39      0  11414      9      0      -      -      0      0      0 
 20260803    17:40:14       1    234     76      -      0      0      0      0      0      0   9501   2715     40      0   5293      7      0      -      -      0      0      0 
 20260803    17:40:44       0    229     74      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:40:44       1    184     77      -      0      0      0      0      0      0   9501   2505     40      0   5293      7      0      -      -      0      0      0 
 20260803    17:41:14       0    117     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:41:14       1    144     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:41:44       0    102     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0  10556     99 
 20260803    17:41:44       1    130     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      4      1 
 20260803    17:42:14       0    231     74      -      0      0      0      0      0      0   9501   2505     42      0  11414      9      0      -      -      0      0      0 
 20260803    17:42:14       1     40     72      -      0      0      0      0      0      0    405    210     11      0   5293      7      0      -      -      0      0      0 
 20260803    17:42:44       0    118     72      -      0      0      0      0      0      0   9501   2505     31      0  11414      9      0      -      -      0      3      1 
 20260803    17:42:44       1    114     73      -      0      0      0      0      0      0   9501   2550     17      0   5293      7      0      -      -      0      3      1 
 20260803    17:43:14       0    105     72      -      0      0      0      0      0      0   9501   2505     39      0  11414      9      0      -      -      0      3      1 
 20260803    17:43:14       1    108     75      -      0      0      0      0      0      0   9501   2535     40      0   5293      7      0      -      -      0      3      1 
 20260803    17:43:45       0     93     78      -     73     34      0      0      0      0   9501    915     40      0  11414      9      0      -      -      0      3      1 
 20260803    17:43:45       1    194     83      -    100     43      0      0      0      0   9501    855     42      0   5293      7      0      -      -      0      3      1 
 20260803    17:44:15       0    212     79      -    100     46      0      0      0      0   9501    960     42      0  11414      9      0      -      -      0      0      0 
 20260803    17:44:15       1    213     84      -    100     44      0      0      0      0   9501    870     42      0   5293      7      0      -      -      0      0      0 
 20260803    17:44:45       0    127     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:44:45       1     84     77      -      0      0      0      0      0      0   9501   2505     36      0   5293      7      0      -      -      0      0      0 
 20260803    17:45:15       0     83     72      -      0      0      0      0      0      0   9501   2505     39      0  11414      9      0      -      -      0      0      0 
 20260803    17:45:15       1    119     72      -    100      0      0      0      0      0   9501   2730      0      0   5293      7      0      -      -      0     64     17 
 20260803    17:45:45       0    223     79      -    100     45      0      0      0      0   9501    960     34      0  11414      9      0      -      -      0      0      0 
 20260803    17:45:45       1    201     80      -    100     44      0      0      0      0   9501    900     34      0   5293      7      0      -      -      0      0      0 
 20260803    17:46:15       0    230     74      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:46:15       1    196     76      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:46:45       0    238     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:46:45       1    166     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:47:15       0    114     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:47:15       1    122     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0   8529      1 
 20260803    17:47:45       0    229     74      -      0      0      0      0      0      0   9501   2505     42      0  11414      9      0      -      -      0      0      0 
 20260803    17:47:45       1     82     74      -      0      0      0      0      0      0   9501   2505     19      0   5293      7      0      -      -      0      0      0 
 20260803    17:48:15       0    137     72      -      0      0      0      0      0      0   9501   2505     31      0  11414      9      0      -      -      0   9736    170 
 20260803    17:48:15       1    137     72      -      0      0      0      0      0      0   9501   2640     10      0   5293      7      0      -      -      0      4      1 
 20260803    17:48:45       0    155     72      -      0      0      0      0      0      0   9501   2505     39      0  11414      9      0      -      -      0   5419      1 
 20260803    17:48:45       1    162     76      -      0      0      0      0      0      0   9501   2715     40      0   5293      7      0      -      -      0      3      1 
 20260803    17:49:16       0    103     72      -      0      0      0      0      0      0   9501   2505     39      0  11414      9      0      -      -      0      4      1 
 20260803    17:49:16       1    143     83      -    100     45      0      0      0      0   9501    885     41      0   5293      7      0      -      -      0      3      1 
 20260803    17:49:46       0    117     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      4      1 
 20260803    17:49:46       1    148     84      -    100     44      0      0      0      0   9501    885     42      0   5293      7      0      -      -      0      3      1 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260803    17:50:16       0    171     79      -    100     45      0      0      0      0   9501    900     41      0  11414      9      0      -      -      0      3      1 
 20260803    17:50:16       1    153     84      -    100     43      0      0      0      0   9501    870     42      0   5293      7      0      -      -      0      3      1 
 20260803    17:50:46       0    154     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:50:46       1     39     70      -      0      0      0      0      0      0    405    210      3      0   5293      7      0      -      -      0      0      0 
 20260803    17:51:16       0     84     72      -      0      0      0      0      0      0   9501   2505     31      0  11414      9      0      -      -      0      3      1 
 20260803    17:51:16       1    106     74      -      0      0      0      0      0      0   9501   2730     25      0   5293      7      0      -      -      0      3      1 
 20260803    17:51:46       0    123     78      -    100     46      0      0      0      0   9501    900     40      0  11414      9      0      -      -      0      3      1 
 20260803    17:51:46       1    125     81      -     95     52      0      0      0      0   9501    900     41      0   5293      7      0      -      -      0      3      2 
 20260803    17:52:16       0    150     79      -    100     46      0      0      0      0   9501   1005     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:52:16       1    236     82      -     45      7      0      0      0      0   9501   2505     43      0   5293      7      0      -      -      0      0      0 
 20260803    17:52:46       0    230     74      -      0      0      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    17:52:46       1    238     80      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:53:16       0     85     73      -      0      0      0      0      0      0   9501   2295     39      0  11414      9      0      -      -      0      3      1 
 20260803    17:53:16       1     83     76      -      0      0      0      0      0      0   9501   2505     27      0   5293      7      0      -      -      0      0      0 
 20260803    17:53:46       0    217     78      -    100     46      0      0      0      0   9501    945     33      0  11414      9      0      -      -      0      0      0 
 20260803    17:53:46       1    200     77      -    100     46      0      0      0      0   9501    915      1      0   5293      7      0      -      -      0      0      0 
 20260803    17:54:16       0    240     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:54:16       1    231     75      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:54:46       0    225     73      -      0      0      0      0      0      0   9501   2505     39      0  11414      9      0      -      -      0      0      0 
 20260803    17:54:46       1    240     77      -      0      0      0      0      0      0   9501   2505     40      0   5293      7      0      -      -      0      0      0 
 20260803    17:55:17       0    205     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    17:55:17       1    131     78      -      0      0      0      0      0      0   9501   2610     41      0   5293      7      0      -      -      0      0      0 
 20260803    17:55:47       0    107     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      4      1 
 20260803    17:55:47       1    114     78      -      0      0      0      0      0      0   9501   2505     42      0   5293      7      0      -      -      0      3      1 
 20260803    17:56:17       0    230     74      -      0      0      0      0      0      0   9501   2505     42      0  11414      9      0      -      -      0      0      0 
 20260803    17:56:17       1     41     72      -      0      0      0      0      0      0    405    210     11      0   5293      7      0      -      -      0      0      0 
 20260803    17:56:47       0     96     77      -     81     42      0      0      0      0   9501    945     31      0  11414      9      0      -      -      0      4      1 
 20260803    17:56:47       1    118     73      -     83     43      0      0      0      0   9501    960     17      0   5293      7      0      -      -      0      3      1 
 20260803    17:57:17       0     83     77      -     42      1      0      0      0      0   9501   1125     40      0  11414      9      0      -      -      0      3      1 
 20260803    17:57:17       1    107     76      -     10      0      0      0      0      0   9501   2730     40      0   5293      7      0      -      -      0      3      1 
 20260803    17:57:47       0    124     78      -    100     46      0      0      0      0   9501    930     40      0  11414      9      0      -      -      0     19      5 
 20260803    17:57:47       1    219     84      -    100     44      0      0      0      0   9501    885     43      0   5293      7      0      -      -      0    223   5269 
 20260803    17:58:17       0    222     79      -    100     46      0      0      0      0   9501    930     41      0  11414      9      0      -      -      0      0      0 
 20260803    17:58:17       1    242     79      -      0      0      0      0      0      0   9501   2505     42      0   5293      7      0      -      -      0      0      0 
 20260803    17:58:47       0    199     80      -    100     46      0      0      0      0   9501    885     41      0  11414      9      0      -      -      0      3      2 
 20260803    17:58:47       1     84     77      -      0      0      0      0      0      0   9501   2505     35      0   5293      7      0      -      -      0      0      0 
 20260803    17:59:17       0     83     72      -      8      0      0      0      0      0   9501   2505     37      0  11414      9      0      -      -      0      0      0 
 20260803    17:59:17       1    119     72      -    100      0      0      0      0      0   9501   2730      0      0   5293      7      0      -      -      0     65     18 
 20260803    17:59:47       0    228     74      -      0      0      0      0      0      0   9501   2505     37      0  11414      9      0      -      -      0      0      0 
 20260803    17:59:47       1    230     76      -     82     23      0      0      0      0   9501   2505     37      0   5293      7      0      -      -      0      0      0 
 20260803    18:00:17       0    145     73      -      0      0      0      0      0      0   9501   2505     39      0  11414      9      0      -      -      0      4      1 
 20260803    18:00:17       1    173     76      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      3      1 
 20260803    18:00:48       0    123     79      -    100     47      0      0      0      0   9501    900     40      0  11414      9      0      -      -      0      3      2 
 20260803    18:00:48       1    216     84      -    100     44      0      0      0      0   9501    870     43      0   5293      7      0      -      -      0     18    125 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260803    18:01:18       0    237     74      -      0      0      0      0      0      0   9501   2505     42      0  11414      9      0      -      -      0      0      0 
 20260803    18:01:18       1    247     79      -      0      0      0      0      0      0   9501   2505     42      0   5293      7      0      -      -      0      0      0 
